;year;temp_diff;station_id;name;latitude;longitude;altitude
328;1992-01-01;1.0545161290322582;1327;Weilerswist-Lommersum;50.7119;6.7905;147
329;1993-01-01;0.4945161290322595;1327;Weilerswist-Lommersum;50.7119;6.7905;147
330;1994-01-01;1.8445161290322591;1327;Weilerswist-Lommersum;50.7119;6.7905;147
331;1995-01-01;1.2945161290322584;1327;Weilerswist-Lommersum;50.7119;6.7905;147
332;1996-01-01;-0.6354838709677413;1327;Weilerswist-Lommersum;50.7119;6.7905;147
333;1997-01-01;0.8745161290322585;1327;Weilerswist-Lommersum;50.7119;6.7905;147
334;1998-01-01;1.184516129032259;1327;Weilerswist-Lommersum;50.7119;6.7905;147
335;1999-01-01;1.684516129032259;1327;Weilerswist-Lommersum;50.7119;6.7905;147
336;2000-01-01;1.7945161290322584;1327;Weilerswist-Lommersum;50.7119;6.7905;147
337;2001-01-01;1.1745161290322592;1327;Weilerswist-Lommersum;50.7119;6.7905;147
338;2002-01-01;1.6345161290322583;1327;Weilerswist-Lommersum;50.7119;6.7905;147
339;2003-01-01;;1327;Weilerswist-Lommersum;50.7119;6.7905;147
340;2004-01-01;;1327;Weilerswist-Lommersum;50.7119;6.7905;147
